packet_size,src_port,dest_port,duration,protocol_type,true_label
1842,35861,53,2.5486063389050426,0,0
1222,20665,53,2.572279895551412,0,0
1190,52951,53,3.2249342890762955,0,0
12905,591,62329,230.12772862033293,3,1
1937,10056,80,3.874314307388479,0,0
1371,58348,53,3.236223306763123,0,0
1382,39021,22,0.4876881224174115,0,0
1606,22856,443,0.9368011445924846,0,0
14297,336,61375,291.67516192545804,2,1
1519,24235,22,0.5763116570789424,0,0
1739,60174,22,1.257668014276891,0,0
1529,9545,53,4.443430239769542,0,0
1670,3637,443,0.7268822441797159,0,0
1645,45552,80,3.0214038150678406,0,0
1717,31508,443,2.134389278940355,0,0
1460,9352,22,5.448372890642803,0,0
14513,924,49899,51.279091287931664,3,1
1623,61148,443,1.4008394139794988,0,0
2010,11260,80,1.877368134488762,0,0
878,21036,22,3.3089084636664534,0,0
1511,9586,80,3.38502696776394,0,0
1158,9754,443,1.019006835245075,0,0
1874,2997,80,1.7727793493725443,0,0
7904,247,62157,70.90735198513812,3,1
1639,6447,53,3.5929270922423147,1,0
1557,25992,22,0.36923037585765994,0,0
1818,23412,53,5.2982005759474955,0,0
1344,37220,53,4.11654382335525,0,0
1382,57406,22,4.522650463066924,0,0
1582,24406,22,1.12582327847393,0,0
1413,10883,22,1.147846373812334,0,0
1320,9840,80,1.776692948264017,1,0
1463,24461,53,1.1612720768065528,0,0
1470,36928,443,5.795849053534197,0,0
15239,668,49995,39.73671091537512,2,1
1225,15741,22,4.522048966522699,0,0
13580,678,63140,224.6399997497926,3,1
1625,33494,22,3.0386517317280126,0,0
1251,7635,80,5.653084247434873,0,0
1767,2100,443,1.9289230314672798,1,0
1542,35702,80,5.1615122819795385,0,0
1670,8891,53,2.0610763863059414,0,0
9957,124,58400,189.8014368963555,2,1
1388,61919,443,5.862325739339554,0,0
1488,4558,443,4.1808763338725505,0,0
1531,39689,443,5.661820162139614,1,0
1377,53600,53,3.780339738688442,1,0
1379,55616,22,3.9224882350795944,0,0
1638,43467,22,4.997146743759863,0,0
12410,415,50697,43.204926262335896,2,1
1178,22558,80,0.41356259109529125,0,0
1424,4471,443,5.879337828550175,0,0
1414,48798,80,2.3524184231305365,0,0
1675,64849,22,2.113504025941528,0,0
1820,39313,53,0.20137336173801418,0,0
15470,20,60485,76.26639513394967,3,1
1550,43084,443,5.977640486771273,0,0
1659,60896,80,3.8743389060699966,0,0
1822,42301,53,0.9994845350809456,0,0
1494,14418,22,5.268379842807662,0,0
1305,41887,443,5.896397478733215,0,0
1552,38258,80,0.3680603082000303,0,0
1426,26489,443,2.9161476050718536,0,0
2274,46204,53,0.8468685843356466,0,0
1554,15010,443,3.4766672811335084,0,0
2049,20992,443,0.5585228366426276,0,0
1311,2042,22,3.146214687823759,0,0
1117,35251,443,4.343868369430736,1,0
1748,53795,53,1.1929809889480483,1,0
1465,19437,80,5.4408157618701045,0,0
7218,818,59180,116.32996376215127,2,1
11099,61,61172,97.30072846870114,3,1
12501,166,52280,110.8892214659832,3,1
1084,58647,443,0.208824293591783,1,0
1822,58451,80,5.3720690069247885,1,0
1153,45136,53,2.1858740566377013,0,0
815,45764,80,1.1819273086623538,0,0
748,51561,22,3.7740467824560238,0,0
1601,33666,80,2.2082830554362776,1,0
1510,35457,22,0.9852357060698225,0,0
1588,59910,80,3.016119425818403,0,0
1839,10535,22,0.33172300824208745,0,0
1249,55935,80,3.23388534100359,1,0
1482,59211,80,3.6062378281638297,1,0
14462,499,53778,105.35829479567988,3,1
1533,34088,53,0.6162252054772794,1,0
1250,43402,80,5.443170039210614,0,0
1484,10141,22,0.0536392291757429,0,0
1320,7641,443,2.721113920149922,0,0
1768,33185,80,3.215291709434754,0,0
1735,8728,22,1.3107249097272473,0,0
1608,60287,443,0.10755160613916931,0,0
1452,13410,443,4.166864658386394,1,0
1301,39271,22,1.9814725917532905,0,0
1293,42265,53,4.09333358059685,0,0
1996,51150,443,4.685616772087325,1,0
1987,23897,443,2.817277544341543,1,0
1798,1361,53,0.440858054576848,0,0
13279,483,51933,131.26298131791629,3,1
14068,135,51896,218.4666719050656,2,1
1200,52129,443,5.319314614356521,0,0
1971,2055,443,1.0659895784273687,0,0
1624,40818,22,2.2259181546606874,0,0
1236,1934,80,4.887867436477227,0,0
6457,102,50799,240.37487333207565,2,1
1438,17726,53,0.41875146413764025,1,0
11107,557,63877,106.1566531467222,3,1
10564,787,50580,225.59385499672103,3,1
2113,14478,22,4.530044167995508,0,0
1595,22808,80,2.322498112421659,0,0
1727,21569,53,3.3943649185156097,0,0
15692,618,53389,160.47678266946843,2,1
1667,47194,53,1.8663225945642437,0,0
1030,59947,443,5.003244100189858,0,0
16249,767,63912,197.29289651266708,2,1
1619,58738,80,4.1990883333915985,1,0
1590,41367,53,1.1900399772352672,0,0
9666,676,53746,196.46645366704385,2,1
1437,45158,53,5.018095736521097,0,0
1624,30696,443,4.151999665161551,0,0
1490,5966,80,3.38202596625969,0,0
1493,21975,443,5.241497075234783,0,0
1481,59026,443,3.24886637444676,1,0
1161,58965,22,0.7532710225641633,0,0
1256,31016,22,0.1872271526335006,0,0
1606,61101,443,4.861856611468366,0,0
1639,55264,80,4.472999440403149,0,0
2087,13220,80,4.6423183620107125,0,0
14445,833,64571,195.44472502737065,2,1
968,53603,22,0.6497884699679177,0,0
15536,988,62841,57.32771060834888,2,1
1779,62670,443,2.2227219662842708,1,0
1511,62479,80,0.643355420393109,0,0
1932,50969,443,3.153171622701408,0,0
1374,43964,80,2.328653715832664,0,0
17569,135,52013,58.18893393376173,2,1
1326,32481,22,0.14541658018234233,0,0
1338,62861,22,2.8570145493414505,0,0
15016,130,58170,228.81116252702557,3,1
1449,27573,53,2.037387291008043,0,0
13146,106,50889,174.0016393922255,2,1
1359,5770,80,0.5057915170665748,0,0
1915,10673,53,2.4178642398484333,0,0
17970,92,57929,263.5961661673557,3,1
1583,65092,53,5.943306450466177,0,0
1401,45422,443,1.30911119772882,0,0
1082,44550,22,4.226146459003152,0,0
11000,924,65189,212.2528870238253,3,1
1596,64139,53,5.164195295622686,0,0
9064,550,58663,271.7089914151013,2,1
1921,32844,80,4.531466837896636,0,0
1407,43244,22,4.183002610270835,0,0
1774,13036,443,0.2534629270310736,0,0
2046,60711,22,5.989598151608223,0,0
13115,903,60312,57.572696818623626,3,1
1661,10688,53,5.838584382690338,0,0
11290,100,52421,291.5374920029696,3,1
1477,45102,53,5.471908676738083,0,0
1253,3457,22,3.589240745285971,0,0
1771,60426,80,0.4254760879091366,0,0
1467,26126,53,4.875545856062803,0,0
1180,7511,80,0.45265754311500106,1,0
5697,82,62316,287.9491657974169,2,1
1482,22167,443,2.9221247751228936,0,0
1173,18166,53,0.39267138106159905,0,0
1670,56303,443,0.11311416905340038,1,0
825,30287,22,3.1827679183037,0,0
13891,568,57326,278.62269450169043,3,1
1398,8212,53,5.784663369244948,0,0
1683,1235,443,4.195165482598789,0,0
1246,58781,22,2.49003361540386,0,0
1371,33719,443,4.266795943266568,0,0
1465,23008,53,1.6606482264867788,0,0
1330,19017,443,4.704054514476392,0,0
1231,63637,80,0.23366538862764302,0,0
1440,15730,53,4.036061735859873,0,0
1515,34896,53,3.1351828890277917,0,0
1786,27738,80,1.373197748371486,0,0
1101,9144,53,0.1529357303087704,1,0
14580,945,53458,111.02486948232715,3,1
8011,874,50355,101.01956401824238,3,1
1599,25697,53,2.0807899809148656,0,0
1443,33329,80,1.45522329577312,0,0
1249,17503,22,4.798377167879082,0,0
1574,41745,53,0.8657639690422555,0,0
1337,16210,80,0.7089215651375543,0,0
1840,24588,22,5.314736686116746,0,0
14840,371,60977,77.87383106548145,2,1
13531,6,63808,86.05064428584394,3,1
1396,8085,80,2.831092476531916,0,0
1688,47277,80,3.783301378410806,0,0
1521,5300,80,4.73259099613971,1,0
1296,5114,53,3.7554290944241218,0,0
13724,469,54055,130.36520943463185,3,1
1372,62360,80,4.556183595001681,0,0
11473,887,53089,55.57642104660377,3,1
1400,31573,443,0.43518970815505975,0,0
1576,17228,80,2.942941696693064,0,0
2023,9780,443,5.894443476830681,0,0
1161,10314,443,5.656093935785453,0,0
1415,38731,53,4.708900812632052,0,0
1625,26222,22,4.74997461632569,0,0
15126,200,53346,235.94368407818868,3,1
12430,758,60303,118.09052277610787,2,1
14340,106,59867,78.86274114878431,3,1
1465,55092,443,1.6660135953033666,0,0
1223,3484,53,4.112056103416229,0,0
1645,40734,80,2.79326731663677,0,0
1703,8996,443,3.285023446887259,0,0
1374,54583,53,2.3877091601955156,0,0
1446,31945,22,3.7216053535370466,0,0
974,21515,80,4.771451524609931,0,0
1033,38711,443,1.5248596553275071,0,0
1755,42448,80,3.77390335221144,0,0
1574,20895,53,5.372401399122112,1,0
1742,9799,53,3.5009007566898993,0,0
1500,10783,443,3.4644835050777685,0,0
1882,63095,53,0.294344923792339,0,0
11527,179,60889,220.30749375766615,3,1
1626,57971,22,1.9521893356641904,0,0
1541,35213,443,2.066876481289781,0,0
11431,394,49924,124.10051997242661,3,1
1349,41473,53,5.942728411654912,0,0
1662,28655,53,5.7151370748786805,0,0
1468,12657,53,2.4406222087184157,0,0
1374,26798,53,5.219559162574565,1,0
1140,47086,53,4.625454801049619,0,0
1476,37169,443,2.9703031342435815,0,0
1133,47501,53,1.5521923202516135,1,0
1599,38961,53,5.434264601048389,0,0
1711,6719,80,4.759619081068007,0,0
1813,1464,22,2.3680917282098375,0,0
1644,35788,443,5.213576086701648,0,0
1402,58287,80,2.435315243686428,0,0
1148,3267,53,3.3965712005649413,0,0
2123,51829,80,3.2359215479022345,0,0
1295,25040,22,5.424722272018805,0,0
1514,36614,53,2.779436503991433,0,0
1459,6334,80,1.1515882660001113,0,0
1809,7213,80,5.92452751773184,1,0
1882,16826,80,0.8254284756827205,0,0
1452,2624,80,1.7951031865924922,0,0
1483,53507,443,0.2074043076085238,0,0
1790,57875,22,5.491446143639339,0,0
1355,65163,80,2.333146939580754,0,0
1031,1044,80,1.942138195396682,0,0
1689,20041,80,0.8652156206961491,0,0
1311,15782,80,5.451805875709912,1,0
1566,56333,80,0.6384004978947859,0,0
12142,821,50269,70.39277196803152,3,1
1142,60688,22,2.6358840938720514,0,0
1033,7598,22,0.903340742805836,0,0
9894,307,62693,37.77792720184739,3,1
9976,594,53773,103.87793119319122,2,1
1828,56218,53,0.08860409849413241,0,0
1251,8859,80,5.93007057635696,0,0
1807,43086,22,0.16040545746566942,0,0
1855,11676,53,0.2544600238403234,0,0
1076,31956,22,2.9002104059056157,0,0
14835,997,64721,204.3397371813289,2,1
1875,16090,53,3.397867344905182,0,0
1961,56089,22,5.369171431704494,1,0
10941,259,56897,273.8825205135107,3,1
1237,16632,443,5.707504153663213,1,0
1346,36135,443,1.1148228119532562,0,0
1023,47368,443,2.5597029747429585,1,0
1672,33043,443,0.3043304088214235,0,0
1500,3945,80,0.6785749507779393,0,0
1384,28377,443,0.8871377719714405,0,0
7279,438,55656,275.91099347408823,3,1
1177,16083,22,5.350009903703499,0,0
1300,18762,80,1.7736913225626927,0,0
1419,42009,443,0.20487582141195265,1,0
1275,55169,22,5.377004144230216,0,0
14203,35,53062,87.79084250981545,2,1
1800,29576,22,3.91847301847998,0,0
1724,43016,443,0.3385593449189322,0,0
11172,73,55522,68.07260340440735,3,1
1701,2115,443,3.8661325743905484,0,0
1546,25228,443,0.8103085797143674,1,0
1423,4323,443,3.068694017317187,0,0
1725,56810,22,3.6299366294933835,0,0
1636,20877,53,1.093163986352665,1,0
10539,627,61719,169.46004544260234,3,1
1596,52851,80,3.016815556434387,0,0
1546,59816,80,1.1862649416675342,0,0
1051,41581,80,2.4799006271053186,1,0
1441,57251,443,3.0274960002187363,0,0
1703,34322,22,5.434612446601004,0,0
1537,22315,53,3.255086260128327,0,0
1054,20571,443,2.350814393100789,1,0
8312,419,50757,204.4111588564644,3,1
8593,440,53583,123.3008632769101,3,1
1341,46239,80,2.5932422338302175,0,0
1371,6582,443,1.6670939820876236,1,0
1230,30717,53,5.029786126619239,0,0
1626,15925,80,1.5660145166012602,0,0
1574,8517,53,2.3785404652684505,0,0
1355,42429,53,3.6953344205543948,0,0
1764,55442,80,1.4476922537308696,1,0
1183,5721,443,0.2859847645969092,0,0
1582,45052,53,2.0299441062472923,0,0
1412,7008,80,3.3118846683967775,1,0
1634,61821,443,4.940408414503132,0,0
10085,495,50984,59.50141111771077,2,1
9600,603,64416,55.93010589381359,2,1
11474,748,56318,115.48758446308885,3,1
9821,773,57547,99.64559214612761,2,1
1439,28939,53,0.4413713852963104,0,0
1238,40401,443,4.586396748792054,0,0
1441,20096,53,1.9678149020081237,0,0
1459,25969,53,1.9143006013003276,1,0
1331,54791,443,3.893308399565582,1,0
1357,57575,53,2.8336024192618674,0,0
1627,56111,443,0.23282671892047224,1,0
1357,26468,53,5.88939140618904,0,0
1729,8231,22,3.378442589594533,0,0
1511,40721,53,5.7944761617168306,0,0
1137,58756,22,4.3399405992671785,0,0
1509,36534,443,0.18772019361102965,0,0
1340,46636,443,2.2730257452463327,0,0
5000,24,57564,35.49286288584637,2,1
1914,27475,22,2.0185682389922377,1,0
1715,44895,80,3.2709067126553326,0,0
1490,60043,53,3.6841490686637863,0,0
1512,55620,443,2.9133985594921774,0,0
1854,8735,80,2.470117203788303,1,0
1389,55840,53,2.2569943793989364,1,0
6712,18,64481,66.57675586331425,3,1
9846,326,56382,106.07192333360047,3,1
2124,60198,53,5.027550060063987,0,0
1049,55764,22,0.2839509516274159,0,0
1603,3566,80,3.2026853904782318,0,0
1635,64091,22,2.089305460853633,0,0
1310,44746,80,0.8766185054815337,0,0
1619,46368,53,5.868190169601939,0,0
1514,45716,80,2.458115603097367,0,0
1869,30003,22,2.6583663379885425,0,0
9651,511,59917,148.3751852665926,2,1
17086,320,58547,242.9705545366065,2,1
1342,56621,53,2.2382592993178685,0,0
1533,50373,53,4.266957378760946,0,0
1237,6326,443,2.6540315701103125,1,0
1569,48177,53,2.498045612688641,0,0
1425,52945,53,4.213980711940404,1,0
9858,152,58687,96.59475381040346,2,1
1907,1270,22,1.1542024088621547,0,0
1114,58089,443,0.47261456510762245,0,0
1956,50140,22,4.090810037535196,0,0
1594,14080,80,4.32424330254057,1,0
1705,31881,22,0.5796459421666824,0,0
1409,4297,443,2.9147043599424403,0,0
1317,49845,80,4.605399039931883,0,0
1711,7593,53,1.4491756415500814,0,0
16352,710,49668,153.43725743947704,3,1
8990,208,60807,274.2429405568862,2,1
1274,16739,80,3.65775456763344,0,0
1497,30738,22,5.450404172341507,0,0
1235,5391,443,5.681724850837051,0,0
1720,47653,53,4.058243268154347,1,0
1837,65436,443,0.8117473390234069,1,0
899,11932,443,3.07748761852142,0,0
1484,40516,443,1.7884769465372012,0,0
13915,948,52945,186.5732135504242,3,1
1681,7707,53,4.057423338459048,0,0
1061,24249,53,0.4575926304576788,0,0
12209,197,54156,98.35850085850026,3,1
1560,43509,443,3.080941123709273,0,0
1214,26840,53,4.681886622495351,0,0
11507,260,64884,124.26611059335974,2,1
2018,47265,53,2.4009930644086754,0,0
1643,19071,80,2.1671907530725822,1,0
1781,41780,22,4.3138073396120475,0,0
10329,345,50871,222.38190845667222,2,1
1396,47142,22,0.8120671284600317,1,0
1757,44508,22,1.408505034091809,1,0
1262,4041,80,0.35107825337473814,0,0
1798,29711,443,5.03909002567564,0,0
1488,12573,80,5.91384017357205,0,0
1598,1946,53,4.124966623159742,0,0
1449,18756,22,4.971760949759664,0,0
1425,41271,22,5.3050709511471,0,0
1561,46633,80,3.043257357699044,0,0
1202,60433,80,3.5000048105378396,0,0
10088,343,64435,55.598233260797215,3,1
1674,16699,80,3.4330639751054868,0,0
1779,33169,53,1.4988622513946386,1,0
1150,31407,53,2.2449427639475314,0,0
1562,1279,80,3.6558990424962516,0,0
1713,26945,443,4.976927089167174,0,0
1542,2073,53,3.72018834186624,0,0
2111,32679,443,4.659605380162133,0,0
1228,19728,443,4.482542930842315,1,0
1659,5535,443,5.721635381511809,0,0
8756,520,53117,243.12139732064927,2,1
14063,437,57372,78.29130490346668,3,1
1463,44178,443,5.134785324416412,0,0
1455,28182,443,2.5582924488956715,0,0
1630,7068,443,5.59914829614919,0,0
1689,35972,443,5.572386506791891,1,0
1299,23564,80,2.9932762792526932,0,0
1375,52862,53,1.4393955586299245,1,0
1760,5122,22,3.9185598494680214,0,0
1798,38034,53,4.459460496542407,0,0
1772,40667,80,4.161296199351805,0,0
1332,7886,53,1.3822533826696304,0,0
1629,17512,53,5.8083337920040226,0,0
1397,63268,22,3.163147218805389,1,0
8086,164,63205,233.40450642398426,3,1
12353,471,64637,153.76553117368945,3,1
11363,347,55744,196.44140473058744,2,1
1519,51732,443,0.48411119028208127,0,0
12653,1011,65177,40.77363248663391,3,1
1676,51848,22,0.9215010224659859,0,0
16537,565,52446,72.35390900519371,3,1
1579,44445,53,3.822823942804003,0,0
11991,623,56818,152.63918583192628,2,1
1295,16882,80,4.122374503010512,1,0
13792,204,56269,263.19485763072464,3,1
1300,48688,443,0.8125221581506396,0,0
1830,39333,80,1.2939741475370774,0,0
10836,419,52501,138.93216666587688,2,1
9841,539,59056,199.62748405583335,3,1
1729,31890,22,3.288285801249049,0,0
1205,21035,80,4.4697593089351235,0,0
1406,2161,443,4.598375531102643,0,0
1419,44396,53,2.829266969269906,0,0
1268,22971,53,2.8537788188772724,1,0
1369,33759,22,2.6803939522766274,0,0
1512,47689,443,0.7022686686635137,0,0
1184,57790,22,0.1507296469319336,1,0
1869,55888,22,1.3497075576826483,0,0
1597,8059,80,5.281963872627107,0,0
1627,19726,80,1.9246419578024385,0,0
1511,2804,443,3.937076956318927,0,0
1821,31217,53,0.15473501602300255,0,0
1602,2624,22,2.5281179535959657,0,0
10522,532,58815,164.60388380260352,3,1
1385,13242,80,5.066942578611239,0,0
1419,32218,53,1.2869339288157096,1,0
1157,54403,443,5.80462612805951,0,0
1619,18015,80,2.677036244239647,0,0
1503,38040,443,1.409724628855129,0,0
1636,27742,22,0.1849867109855629,0,0
1098,25765,80,5.228457755596861,1,0
1450,63622,80,5.89981562497288,1,0
1435,50552,53,1.3856589823347336,0,0
8987,494,56670,110.49540350231396,3,1
11238,731,54327,233.48441476177737,3,1
1325,63038,80,3.6765344985239574,0,0
14722,62,57108,228.5980914982435,3,1
1585,24154,80,5.748988437382479,0,0
1492,50346,53,5.384087372222854,1,0
1455,11208,22,4.2189140818827315,0,0
969,63064,443,0.95417702897538,1,0
1521,48695,53,2.7040404927034234,1,0
10499,933,57293,186.51220351463394,3,1
1534,22659,443,4.223150677309057,0,0
1487,4515,80,3.6619950554088576,0,0
16805,517,52720,138.3495281297759,3,1
1529,43168,22,5.562162577573002,1,0
1527,61100,443,1.4613063892469162,0,0
1714,12365,443,4.605250013979905,0,0
1596,40166,443,3.4165613734077365,0,0
1656,43259,443,0.6782171417813466,1,0
1099,61311,443,5.736149780187125,1,0
1722,54702,22,3.950571274633225,0,0
1325,46915,443,2.4727974556308285,0,0
13075,311,54422,81.14615326643093,3,1
1617,3877,53,4.6172558157764785,0,0
1419,32915,443,2.628385080691522,0,0
1483,42669,53,0.17293801698091799,0,0
1990,49728,53,1.498796792151833,0,0
1155,1039,443,3.9232630028494455,0,0
1525,7426,53,2.626035371112643,0,0
1338,65495,443,4.3849630092179614,0,0
1475,47085,22,4.008314399718637,0,0
1707,41959,443,0.1735463338605428,0,0
1393,48611,443,5.825377216634351,0,0
1854,8827,443,2.04898370889423,0,0
11993,585,62972,182.0636210838032,2,1
8601,148,50295,167.69779350499635,2,1
1495,5324,22,4.563403609377406,0,0
1363,55836,443,3.7789547266179,0,0
1629,49408,443,0.8091678737598941,0,0
12091,24,50517,70.2407789387608,2,1
1626,41462,443,1.7838434844150568,0,0
7761,82,63793,47.2939203512711,3,1
1998,51663,443,0.14487683439719956,0,0
1682,2097,22,2.5065126601715835,0,0
1182,63191,22,3.891878516884312,0,0
1337,23674,443,0.23221388431468903,1,0
1450,20935,443,3.304882904542903,0,0
5970,183,53057,215.24119820144955,3,1
1102,65358,443,5.1356113350046915,0,0
17940,75,62137,105.18058488529631,2,1
1549,36547,443,4.695913708795023,0,0
1765,6989,53,1.7121701232825213,0,0
1556,40544,443,2.3500193487023813,0,0
1674,10884,53,2.1984889450219915,0,0
1056,2091,53,1.8570058913172331,0,0
1906,46013,53,4.047047721855268,0,0
1315,19612,443,4.050984691675941,0,0
1310,25820,443,5.834717157253683,0,0
1713,4598,53,3.598460004579076,0,0
12561,14,53685,259.77339557871517,3,1
1453,1621,443,1.9898395410540102,0,0
1649,64111,22,5.350330771167128,0,0
1290,11289,22,4.0800634483707725,0,0
1581,7090,80,4.955626525154788,0,0
14702,244,61072,286.79572944418555,2,1
1626,23169,443,0.1549272328614609,0,0
1751,45121,443,1.8454574656388734,0,0
1840,63422,80,2.530201922599188,0,0
1974,54465,80,4.279709984122078,0,0
1602,47389,80,3.6190552658015296,0,0
1270,14671,53,5.604695754036262,1,0
1465,23983,80,5.685343194256451,0,0
1326,14459,22,1.2470456458915777,0,0
1755,13668,443,4.030270810870957,0,0
15810,384,63867,195.9790936464721,3,1
1350,36616,22,1.6698982998329204,0,0
1252,51430,53,1.7318011339062005,0,0
9147,548,63002,131.2904718739473,2,1
1261,5451,80,1.7496690840181526,0,0
1752,64846,80,0.4739534776621216,0,0
1609,21253,443,5.601438495126002,0,0
1517,50680,22,3.7906717838763986,0,0
1487,23575,80,1.1552663844269504,0,0
1500,32042,53,4.50949825749697,1,0
11218,916,62486,145.64868835817305,2,1
1767,39065,443,3.082850098120562,0,0
1557,34095,53,3.049365932322363,0,0
12530,647,61768,132.2940033689199,2,1
1856,50131,443,3.727323009342557,1,0
1372,57168,53,5.476580025885678,0,0
1443,27933,53,5.029575499634096,0,0
1764,15700,53,1.1079001144632301,0,0
1679,49836,443,4.493143296449936,0,0
17657,134,59641,37.11040121288763,3,1
1652,63744,443,5.3566158160688895,0,0
1362,59438,443,2.9057411361067107,0,0
1620,10621,443,2.1337014556121616,0,0
1905,10693,443,5.383369144382526,0,0
1465,58613,443,4.862016262675662,0,0
1422,43495,22,2.950789043909749,0,0
1233,19324,443,4.311951266396688,1,0
1419,39057,80,4.542950846367233,0,0
1931,47383,443,4.264735669430034,0,0
9680,293,53007,223.87865772821837,2,1
1391,14089,443,3.0027468693489405,0,0
1485,9563,80,0.7995682718740513,0,0
1366,8844,22,2.003458027577659,0,0
1116,55549,53,1.591634322023562,0,0
9937,235,62899,103.5886438166601,2,1
1708,41823,22,3.9300446260698227,0,0
7459,419,56292,288.5858246401782,2,1
1682,12826,443,4.7596689876825415,0,0
1848,49511,80,3.1522986807644635,0,0
1647,31227,443,2.536021896332209,0,0
16122,719,62860,229.63955809392777,3,1
11183,186,57243,68.1909453513274,2,1
1633,12488,443,4.4025774108480595,0,0
1319,23168,22,3.81647625625121,0,0
1055,17001,80,4.106105896992865,0,0
1487,57998,22,1.9408231810918402,0,0
9212,727,51115,43.269026867897814,3,1
1605,30199,80,2.9277197560980044,0,0
1292,25839,443,0.36515011337777514,0,0
1651,8259,80,4.690063357064935,0,0
1477,50733,443,4.5100384259570525,0,0
11587,834,59007,157.80154456727678,3,1
1292,1268,53,4.486129312825339,0,0
1423,51209,80,0.24751807464009246,0,0
1416,33267,443,5.48380314341262,1,0
1546,55486,80,1.3846006296085989,0,0
14673,998,55927,292.3749234987284,3,1
1697,60276,22,5.727676576984709,0,0
867,17989,22,0.6274720793510972,0,0
16854,430,63812,198.986512625375,2,1
17501,549,57200,236.56684738210478,3,1
1211,16227,22,1.1232596248066746,0,0
12001,214,53680,180.68607522047543,3,1
1686,30289,53,0.5406255640045257,0,0
1422,41663,80,2.8227209104004265,0,0
1397,39646,443,0.7626813603071879,1,0
878,18108,80,5.347978021222476,0,0
1387,29694,80,4.170050613387204,0,0
1511,43343,443,2.983304953171964,1,0
1237,29200,53,1.4922673636987398,1,0
13584,823,63769,189.30199889195026,2,1
1410,31338,22,0.9845003603898754,0,0
5000,503,64902,199.2578494148065,3,1
1516,34553,53,5.133816613949328,0,0
1761,45312,53,5.345289414630408,0,0
1738,49671,443,4.979880880366996,0,0
2010,39075,22,5.913158461709757,0,0
1393,15707,53,3.1548734724648773,1,0
1573,37689,443,0.8808484754179782,0,0
1491,29491,53,3.1099153978831793,0,0
1347,35493,80,2.722374296009567,0,0
1290,18908,53,1.7264278411333567,0,0
1629,12182,22,2.0498523950125924,0,0
9011,829,59643,183.08255987103374,3,1
12195,678,50882,239.88451697868277,2,1
1505,11057,53,1.5634392558979722,0,0
1758,42430,22,1.8386923311410703,0,0
10295,402,63857,150.5958862366577,3,1
1671,12448,53,3.431758415143183,0,0
1740,40393,443,0.7080804213213332,0,0
1445,5619,443,2.1570772862687866,0,0
1582,46698,443,5.044394128163477,1,0
1421,58648,443,3.7410400248374347,1,0
1441,32060,80,5.349310298369672,0,0
1957,38269,53,4.623972020603875,0,0
15064,831,56325,94.73195469413534,2,1
1162,63043,443,0.5604569751591173,0,0
1611,5815,443,4.273471095773263,1,0
12042,971,57766,276.036332913692,3,1
1460,7536,53,3.40376926282834,0,0
8796,917,52383,263.3959232447154,3,1
1572,17282,80,5.983039166561093,1,0
13295,731,59849,210.47377000953114,2,1
14957,733,61386,225.88503655382186,2,1
1651,6454,443,4.347710759510755,0,0
1500,52267,443,0.45970234876487215,1,0
1200,16511,443,3.9436405207419196,0,0
1750,39525,22,4.387773861730121,0,0
1871,40494,53,3.317859594326839,1,0
1584,34926,53,5.9024100568250155,0,0
1401,62289,22,5.026853082744696,0,0
1634,61134,53,1.476477828982638,0,0
1336,4240,22,5.308950718419758,0,0
1064,15269,53,0.25123876822923535,0,0
1628,9274,22,4.444429013788981,0,0
1875,33150,443,5.140966168746469,1,0
10945,829,62132,112.82790964909462,2,1
1665,33806,80,3.72912488781565,0,0
10470,528,64658,108.83281088314726,2,1
1571,18199,53,1.939470930737124,1,0
1523,51537,80,1.0502358241764957,0,0
1720,19129,22,2.1489723718488865,0,0
1520,19021,53,3.246651018419865,0,0
1386,55673,22,3.5670378556683557,1,0
1488,45882,22,3.9343289694209114,1,0
1439,64295,443,5.299088682773945,0,0
1480,43285,443,5.788532646263099,0,0
1832,1353,80,3.111590893435991,0,0
1359,20119,22,0.6044732765352614,1,0
19334,653,62372,207.71367567851703,3,1
1646,39323,53,0.1704838097510481,0,0
1206,16772,443,3.1769673501980114,0,0
1598,45169,22,4.7050764811494,0,0
1705,63844,80,5.435546555322905,0,0
1734,15322,53,0.07395040918112596,0,0
1547,19572,443,4.603197771021512,0,0
1481,5746,22,3.87777966637094,0,0
1665,25264,443,3.1561880762189882,0,0
1539,21661,53,3.0712748521139095,0,0
1366,31228,53,4.8582565623553435,1,0
1485,22749,53,1.869137970387011,0,0
1294,51545,443,0.7960043604437166,0,0
12833,987,59615,71.19584179809834,2,1
1595,51696,53,2.480711229794982,0,0
12202,94,52445,154.2499660030134,2,1
1938,47894,53,2.76145239230077,0,0
1399,30766,443,4.807383881641262,0,0
1634,51283,443,0.39811755112414665,0,0
1200,64757,443,0.40252829177837884,0,0
1148,34286,53,3.4783032044182707,0,0
1710,25533,53,2.523943964384656,0,0
1255,50168,443,0.3410253604069978,0,0
1443,61306,443,2.347104204037768,0,0
1473,3842,22,1.2180314093776778,0,0
1339,24645,80,0.10878365952023653,0,0
1587,57989,80,5.487837084444509,1,0
1251,58657,80,2.834806422890226,0,0
1340,59340,22,2.440383972278622,1,0
2121,23504,80,4.994767973339163,0,0
1551,20639,80,4.560923845980262,1,0
1468,53017,443,4.126709143654407,0,0
983,61716,80,0.74503328503213,0,0
1637,25260,53,3.0785774982942558,0,0
1378,65254,53,1.1881943865025382,0,0
1053,64209,22,5.801702366896493,0,0
